INFO 2025-06-08 23:01:32,637 autoreload Watching for file changes with StatReloader
INFO 2025-06-09 03:16:53,198 basehttp "GET /static/admin/js/cancel.js HTTP/1.1" 304 0
INFO 2025-06-09 03:16:54,774 basehttp "POST /admin/auth/user/4/delete/ HTTP/1.1" 302 0
INFO 2025-06-09 03:16:54,789 basehttp "GET /admin/auth/user/ HTTP/1.1" 200 14412
INFO 2025-06-09 03:16:54,805 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-06-09 03:17:03,050 basehttp "GET /admin/auth/user/9/change/ HTTP/1.1" 200 22281
INFO 2025-06-09 03:17:03,076 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-06-09 03:17:09,266 basehttp "GET /admin/auth/user/ HTTP/1.1" 200 14246
INFO 2025-06-09 03:17:10,945 basehttp "GET /admin/auth/user/10/change/ HTTP/1.1" 200 22287
INFO 2025-06-09 03:17:10,958 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-06-09 03:17:15,777 basehttp "GET /admin/auth/user/10/delete/ HTTP/1.1" 200 7889
INFO 2025-06-09 03:17:17,419 basehttp "POST /admin/auth/user/10/delete/ HTTP/1.1" 302 0
INFO 2025-06-09 03:17:17,431 basehttp "GET /admin/auth/user/ HTTP/1.1" 200 13895
INFO 2025-06-09 03:17:17,443 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2025-06-09 03:17:24,264 log Method Not Allowed: /api/users/register/
WARNING 2025-06-09 03:17:24,265 basehttp "GET /api/users/register/ HTTP/1.1" 405 5648
INFO 2025-06-09 03:18:52,236 basehttp "POST /api/users/register/ HTTP/1.1" 200 6425
INFO 2025-06-09 03:19:32,297 basehttp "GET /admin/auth/user/ HTTP/1.1" 200 14248
INFO 2025-06-09 03:19:32,318 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-06-09 03:19:33,793 basehttp "GET /admin/auth/user/11/change/ HTTP/1.1" 200 22299
